Bird, MEX, f25a9cfb-cb0b-4e67-8f02-ae26d3f35579, 99, 14696, No update data, 9g3qx2shq86w
Bird, MEX, 8d60262c-58a9-4159-b797-d511939ceec6, 96, 14195, No update data, 9g3qx19mydf3
Bird, MEX, c4f7b8d1-67de-4e6d-9e28-a6ed747f60c5, 97, 14362, No update data, 9g3qx19qq1xp
Bird, MEX, 32950cc1-2268-4257-8682-24d21d100f24, 69, 9164, No update data, 9g3qx19q70qp
Bird, MEX, 1c7842c8-c60f-4ee8-b514-8726a08bf171, 45, 5678, No update data, 9g3qwbz57ku3
Bird, MEX, d47cfd95-54f0-4d41-9bf3-fe15af09d0a0, 99, 14696, No update data, 9g3qx19qw3v3
Bird, MEX, 1a1b1d39-43ff-40ed-8fbb-11cb03feb107, 81, 11690, No update data, 9g3qx19qw7m7
Bird, MEX, 1ecafb81-20a0-4707-924b-6d5ccc55458a, 53, 6636, No update data, 9g3qx19wb4jq
Bird, MEX, 9fcd8763-2def-4e95-a440-a0124cdecd1c, 40, 4582, No update data, 9g3qwcrkpr9h
Bird, MEX, 93c3ece3-907c-44b1-8d1c-55fc05e173cd, 40, 4582, No update data, 9g3qx1f39qjh
Bird, MEX, 4f551623-b3aa-4837-9abe-d93303a58b00, 98, 13746, No update data, 9g3qwcrkshfs
Bird, MEX, c507d7ff-1d04-4559-9fd7-634b8f5f273a, 45, 5372, No update data, 9g3qwcrkdg6g
Bird, MEX, 7aa9e810-cf15-4883-9ce6-b680a6c140bf, 27, 2528, No update data, 9g3qwcrmg6hm
Bird, MEX, 7d5cc682-4ed6-4563-8f76-2163babd93f4, 31, 3160, No update data, 9g3qwcrnwefn
Bird, MEX, 783cf034-231a-45fe-b764-879a27a4212a, 79, 10744, No update data, 9g3qwcnw54c5
Bird, MEX, 46bdc434-95c7-42a9-9ee5-d42fbb5eb044, 80, 11523, No update data, 9g3qwcrptzey
Bird, MEX, 27254a26-57af-40f0-a666-83ff2452cc9d, 24, 2171, No update data, 9g3qx1b61r81
Bird, MEX, 4f8488a5-d9f8-4ca2-9d18-5c5817efacbc, 62, 8058, No update data, 9g3qwcx5qzt7
Bird, MEX, 4c5a83d5-7ef6-4056-afa1-cc4c15309e30, 74, 10521, No update data, 9g3qx44cj4k2
Bird, MEX, b0a50069-d0a2-4f14-b0ff-587ff5a86076, 84, 11534, No update data, 9g3qwcmk153x
Bird, MEX, 557284a6-b727-4855-83e9-9d5dfc57818f, 100, 14062, No update data, 9g3qwcmk303x
Bird, MEX, 32fa0b3e-426d-4830-885f-60f809705337, 52, 6478, No update data, 9g3qwcmk2xwe
Bird, MEX, 4ceb6889-53f6-4bd0-b74e-def27b177bd0, 22, 1738, No update data, 9g3qwctzj1tk
Bird, MEX, 62d45782-c225-49d6-84de-78fadd32a058, 80, 11523, No update data, 9g3qwctzy6jn
Bird, MEX, 89d01193-f1d3-48af-b9b8-e5851a1d80ea, 57, 7682, No update data, 9g3qwcyz3zq6
Bird, MEX, abf7054e-8371-45ab-985d-290ac0be2a51, 94, 13114, No update data, 9g3qwcyzf0uw
Bird, MEX, 256ed6df-61f4-4dbf-af6a-8e8700ec2544, 44, 5214, No update data, 9g3qx47du330
Bird, MEX, 48a62f60-4ef0-4503-8092-bae5d12c412f, 52, 6847, No update data, 9g3qwctx3u92
Bird, MEX, 4121f393-c6a5-4c30-9030-99978745d71a, 62, 8058, No update data, 9g3qwcvzznge
Bird, MEX, f8ee20e7-9939-4d2f-9d23-ca1db7e8859c, 62, 8058, No update data, 9g3qwc58u8eg
Bird, MEX, ea3bbb69-6416-4fcd-bf71-029b925dae72, 57, 7682, No update data, 9g3qwcs4xr1d
Bird, MEX, d184b194-1c9b-4e96-a376-641c73a68275, 90, 12482, No update data, 9g3qwc7t32y1
Bird, MEX, b981e292-2e1f-4136-967e-a234d0b3dcd1, 49, 6004, No update data, 9g3qwc7knz83
Bird, MEX, 4fce7ccd-bff9-4a2f-9b3f-5c9dddb95b29, 39, 4676, No update data, 9g3qwc5r94pg
Bird, MEX, c86b49a9-4ff1-44b6-a8d5-e4a14b457658, 84, 12191, No update data, 9g3qwc5484qk
Bird, MEX, 18761321-8dd0-4842-986c-ce9fc69cd2c1, 19, 1264, No update data, 9g3qx4sv9bwd
Bird, MEX, 51123923-6233-42a8-b667-f1d8859704a5, 75, 10688, No update data, 9g3qwce0n2j4
Bird, MEX, cdf7dbb7-87d3-418d-bb72-093732d96678, 93, 13694, No update data, 9g3qwbdgkmtx
Bird, MEX, 689027a2-fd57-4a3a-a382-80908d305164, 85, 12358, No update data, 9g3qwbfbc1zg
Bird, MEX, c4fba44c-132d-40c2-ad6f-32d26046e738, 89, 13026, No update data, 9g3qwbdepbcz
Bird, MEX, 71414cff-448b-420f-9ceb-b16d61490708, 69, 9164, No update data, 9g3qwbdtjygs
Bird, MEX, 3cda095e-6a29-4717-8a74-3f676819b6a7, 73, 10354, No update data, 9g3qwfmkv9m8
Bird, MEX, 5f96abdf-ec1b-49fe-ae3f-dbb65ccc3f68, 98, 14529, No update data, 9g3qwbdsb58n
Bird, MEX, 21658a60-5275-44b8-b8f0-2c188808ddff, 88, 12859, No update data, 9g3qwbds25y7
Bird, MEX, 2c77daaf-bd8c-47f2-a75f-b132c516eff9, 57, 7268, No update data, 9g3qwfmw7hnp
Bird, MEX, 1cecb43c-371a-4011-8f1d-0babffae30c8, 45, 5678, No update data, 9g3qwfmw2gk9
Bird, MEX, 9d3357b1-1b55-4c62-8d0e-2620d0326853, 47, 5688, No update data, 9g3qwbfrgvvs
Bird, MEX, 3bb99618-3537-46eb-b6d9-61bdab6e7d62, 17, 1002, No update data, 9g3qwcfchcr4
Bird, MEX, 0f368d63-4eef-4c5d-a9f0-524496b83eec, 72, 10187, No update data, 9g3qwcfchr8c
Bird, MEX, 77cb3cf2-59c2-427e-93dc-4d35e1f75e76, 69, 9686, No update data, 9g3qwcfc45hq
Bird, MEX, f7f25f60-0413-422e-824d-ac71c144b56b, 60, 8183, No update data, 9g3qwftdgbvx
Bird, MEX, 5abae7e7-14c7-4b6a-a813-be99679dc74c, 46, 5845, No update data, 9g3qx4btedrw
Bird, MEX, 110e7152-8156-4735-8393-593e6fdbefd8, 97, 13588, No update data, 9g3qx4btuth0
Bird, MEX, 42991aaa-b332-45e4-bed2-3175f6010c26, 52, 6847, No update data, 9g3qx4btfsku
Bird, MEX, 372ee428-57e8-4fb4-86ce-d076fb697018, 87, 12692, No update data, 9g3qwbczbdy3
Bird, MEX, 6162586b-15fb-4ac2-a442-5b73b88b4543, 58, 7426, No update data, 9g3qwfsbv7f2
Bird, MEX, 2c2a29a7-1579-4a8d-90b6-fd90a304e283, 87, 12008, No update data, 9g3qwbcwqcqk
Bird, MEX, 9aa44814-8198-49f6-92c1-a93d7e793da5, 26, 2505, No update data, 9g3qwfsfmntr
Bird, MEX, 90dab376-b9e3-43b2-b895-8e987642a289, 16, 835, No update data, 9g3qx53bjb5u
Bird, MEX, 4f6d3f96-c555-4dd2-9084-a03d96a886c2, 57, 7682, No update data, 9g3qwf7eu7my
Bird, MEX, edd7c26c-c772-4406-aea7-31e64ce462c5, 65, 8532, No update data, 9g3qwg50y1qc
Bird, MEX, 1087e062-e6aa-43ba-9ea8-eb80f18632f2, 80, 11523, No update data, 9g3qwf922vkx
Bird, MEX, 2e5099d3-1512-4b89-a5e9-1e1ed2e85d7f, 100, 14863, No update data, 9g3qwc3stwjk
Bird, MEX, f62f4042-4ea7-4405-8a44-da327a588f7d, 98, 14529, No update data, 9g3qwc3suf4j
Bird, MEX, a80f9486-9c82-4625-86c9-59dbe9987cef, 100, 14863, No update data, 9g3qwc3smue8
Bird, MEX, b2229ce8-7a32-4e31-8851-b5b10d24ec11, 99, 14696, No update data, 9g3qwc3skzfj
Bird, MEX, a40fabf8-1b0b-4fdd-a8a9-ed8c74bc7d8c, 100, 14863, No update data, 9g3qwc3ss9gc
Bird, MEX, 6b0b807e-e744-418e-8b31-634a23dd2414, 22, 1837, No update data, 9g3qwc3m65s6
Bird, MEX, ad036062-480b-4686-bab5-0da886752531, 75, 10112, No update data, 9g3qwg14f7rx
Bird, MEX, 8bca86ad-cc07-4b04-9607-aa32ae28ef3b, 67, 9352, No update data, 9g3qwc1mj902
Bird, MEX, 72229183-3f2b-4d16-9460-d2b930764c18, 69, 9164, No update data, 9g3qwc17pv9v
Bird, MEX, 0a1796dc-9f12-4136-b9b2-f138dbf2378a, 51, 6320, No update data, 9g3qw9zcw03b
Bird, MEX, f078b50a-da9b-4d68-abf5-547d814f2555, 66, 8690, No update data, 9g3qw9zget4r
Bird, MEX, 3c4a1c62-9f78-4d19-adc2-8035346ae6b5, 91, 13360, No update data, 9g3qw9zggntc
Bird, MEX, 17ffe7eb-0b3a-42e2-8fa0-31a44bc0d383, 80, 11523, No update data, 9g3qw9zg6mf8
Bird, MEX, b7e8b739-8f62-451c-9c4d-3f6c25cc36b3, 100, 14863, No update data, 9g3qw9zg9fwp
Bird, MEX, 51f9f1b7-d3aa-4bf9-b5d0-937945e9f1ea, 94, 13861, No update data, 9g3qw9zg3zq4
Bird, MEX, 4eeccd32-8526-4936-a518-7942ef2cad3d, 99, 14696, No update data, 9g3qw9zg99fc
Bird, MEX, f1bd4e0c-1972-4e13-bc0a-f543f36e92ea, 100, 14863, No update data, 9g3qw9zg95xt
Bird, MEX, 54b52510-d792-42a7-9f88-46c0344ab0ca, 78, 11189, No update data, 9g3qwc2kzqcd
Bird, MEX, 4a896485-55c7-4446-adaf-77d65013d8ac, 76, 10855, No update data, 9g3qwc2kzk9t
Bird, MEX, 03251475-21e1-424c-b151-0432d796cdaf, 78, 11189, No update data, 9g3qwc2kz6nt
Bird, MEX, e2ba9838-0ce0-440e-839f-eacf2445e579, 96, 14195, No update data, 9g3qw9zg2ysw
Bird, MEX, 65f5c349-be06-4fe7-8a9d-4d41124fc48b, 100, 14863, No update data, 9g3qwc0vd3f9
Bird, MEX, e27f47e0-ae6d-49fa-9802-46a35bcad6d6, 46, 5845, No update data, 9g3qwbcdwddn
Bird, MEX, 61d21260-0b0e-4026-be09-b118b5e17b2b, 88, 12859, No update data, 9g3qw9rvpbru
Bird, MEX, d9a04984-b41c-4ace-9828-a575eb9f1a82, 63, 8684, No update data, 9g3qwbcnjejm
Bird, MEX, d4e9476a-c80d-4344-af29-9e6e4f1c953a, 100, 14863, No update data, 9g3qwbcnhxeb
Bird, MEX, 68021248-de5b-4b4a-bb92-4a558862e66f, 93, 13694, No update data, 9g3qwbcjuvd4
Bird, MEX, 85bbb653-2201-4c98-bdc3-927ab715967f, 100, 14863, No update data, 9g3qwbcju3be
Bird, MEX, 4708e023-7ad0-43c3-a084-752ec5464024, 97, 14362, No update data, 9g3qwbcju069
Bird, MEX, 80da17a0-2992-4ece-b6d8-1cad38d224e2, 100, 14863, No update data, 9g3qwbcjeqkj
Bird, MEX, 52602eae-270c-4c29-9f37-30d04ed61b89, 99, 14696, No update data, 9g3qw9z0y0qf
Bird, MEX, 7ef80d86-f8f8-406b-93b4-794e50d5301d, 100, 14863, No update data, 9g3qw9z0y03f
Bird, MEX, b6bf8a16-6236-428d-9876-32f53dafd1f0, 94, 13861, No update data, 9g3qw9z0vvee
Bird, MEX, a738d719-074c-42a4-bb7d-b0c2cbad0601, 92, 13527, No update data, 9g3qwbbuxr9t
Bird, MEX, 0e4e3408-f77a-4541-996c-e7649e82fc69, 33, 3674, No update data, 9g3qwb9x7fj8
Bird, MEX, 46c3cf86-3aba-488d-a35b-f71a06a3482d, 56, 7110, No update data, 9g3qwb9x57kp
Bird, MEX, eb51a581-8a04-4924-b238-7658d5a9c396, 72, 10187, No update data, 9g3qwdqdrp76
Bird, MEX, f4137f90-4d56-4d2c-b8be-d989b7be97df, 75, 10688, No update data, 9g3qwdnxsb60
Bird, MEX, 79cbe957-bedb-4467-81ae-336f4d83693d, 73, 10354, No update data, 9g3qwdnxk6tt
Bird, MEX, 6bdd5975-a2fb-4f4e-828e-e5c4a2bb1c51, 99, 14696, No update data, 9g3qw9yezccs
Bird, MEX, 3840d65e-fa52-4d48-bba6-c02cf3c86c3e, 98, 14529, No update data, 9g3qw9yezc38
Bird, MEX, 037fe69c-38fc-4420-b598-ecf8c2ff4fa0, 100, 14863, No update data, 9g3qw9yex5gr
Bird, MEX, af33c5bf-8c37-49d5-9d83-a58cb15ebecd, 96, 14195, No update data, 9g3qw9yewu85
Bird, MEX, d371a2cd-4b3f-4c96-996c-a69a4486521e, 64, 8374, No update data, 9g3qw9yxe9rp
Bird, MEX, 66ea4a54-b66e-47b2-99de-c2e784ae2c80, 81, 11690, No update data, 9g3qw9ydwjnz
Bird, MEX, af95285e-34ef-47f1-bc01-57cf2e433072, 97, 14362, No update data, 9g3qw9ydw5cz
Bird, MEX, 529823e6-3c8f-41ee-9734-8acf34ea5623, 99, 14696, No update data, 9g3qw9ydvc78
Bird, MEX, 91b40f0f-2dc3-46b5-99d4-916f43e12d5b, 97, 14362, No update data, 9g3qw9ydvb7d
Bird, MEX, a92bdc6e-a438-4cbf-8957-cd4d8bfae35e, 99, 14696, No update data, 9g3qw9ydtu79
Bird, MEX, 6a0b7b00-0e20-4b1e-b287-9f4dc87ccfae, 29, 3006, No update data, 9g3qwbbc1w6b
Bird, MEX, 62175755-a28a-4943-8bf9-2dfd9baed25a, 78, 10586, No update data, 9g3qw9r2t90m
Bird, MEX, cde004fd-802f-49a7-8721-f5e2cdfaa2b7, 99, 14696, No update data, 9g3qw9ye0scf
Bird, MEX, d6eab4b0-705c-431f-9608-c95fc5e0fd65, 100, 14863, No update data, 9g3qw9yd89nm
Bird, MEX, 8dadc1fc-42d2-4273-8496-36a1d1f059eb, 100, 14863, No update data, 9g3qw9y6xzru
Bird, MEX, fb876b15-a56f-4bd5-a080-5e4cd950efc5, 100, 14863, No update data, 9g3qw9y6xsut
Bird, MEX, 20620b1e-d60a-4501-9caf-ecfba67cf39f, 33, 3674, No update data, 9g3qwdqhzqye
Bird, MEX, c33ab56d-7f5c-4430-9236-cc190fee9941, 46, 5530, No update data, 9g3qw9pr0s9r
Bird, MEX, 17a22e60-450a-4b7b-8d9b-63b48765fa6b, 34, 3841, No update data, 9g3qwb8xdqxx
Bird, MEX, fb811907-f3e9-47d0-bbde-9b815d8dce24, 44, 5511, No update data, 9g3qwb8x56s1
Bird, MEX, c1446343-58af-458c-9e6e-b6743849b9fd, 39, 4676, No update data, 9g3qw9p6wz8j
Bird, MEX, 262cb5c1-e193-4039-8ba3-34e1a08efcd1, 90, 13193, No update data, 9g3qwb92w6tn
Bird, MEX, 7711f878-4a62-4149-aa3e-dd068f9b287e, 66, 8690, No update data, 9g3qwb8x3cwn
Bird, MEX, b691e975-653a-4b01-a3d2-39a27522e6cc, 38, 4509, No update data, 9g3qw9p6wpqg
Bird, MEX, 282e21a2-e540-4acd-a99e-325ba6436f35, 51, 6320, No update data, 9g3qwb92sgr4
Bird, MEX, ac3fcc28-0916-4699-90d1-cc99a74eda2c, 97, 13588, No update data, 9g3qwb92kffj
Bird, MEX, 6e7e4bba-1c62-4b19-99d0-b00e0e629e0b, 58, 7426, No update data, 9g3qwb8feqh5
Bird, MEX, 4f786a7f-f3de-45a6-a65a-98a678983240, 89, 12324, No update data, 9g3qwb8muwgj
Bird, MEX, ceac0df8-96c4-4c17-a9d9-5d5e430cb0a2, 54, 7181, No update data, 9g3qw9qs2hw0
Bird, MEX, 56f2ae47-f3c8-4f04-809f-4afcfeaba2d8, 89, 13026, No update data, 9g3qwb3ewy8r
Bird, MEX, 80abbe1a-11f0-4499-bd97-f46ed1d6a948, 78, 11189, No update data, 9g3qw9nxrf3d
Bird, MEX, fa4722f5-f94c-44af-8aaf-5673fad3ebeb, 54, 6794, No update data, 9g3qw9nxpqq9
Bird, MEX, cdcec655-0ab8-4700-8475-99af23de31bc, 36, 4175, No update data, 9g3qw9q7wnnu
Bird, MEX, 7b6f02a9-8dba-4286-a0cc-3ad50f4de51c, 46, 5845, No update data, 9g3qw9q7t9b3
Bird, MEX, 9bcc481d-dd4a-4c63-b4eb-20f4bc931e53, 51, 6320, No update data, 9g3qw9q7md26
Bird, MEX, 9b970cda-5039-4196-a256-0019c4e15469, 55, 7348, No update data, 9g3qw9nu5bj6
Bird, MEX, 01e03853-1150-42a2-8302-7b38a040343f, 53, 7014, No update data, 9g3qwdmw7fj3
Bird, MEX, 98595040-d8f1-4a8d-a326-d700a324c4f9, 33, 3674, No update data, 9g3qw9nu5qk1
Bird, MEX, 1e78d5e5-6d6c-48a7-b37a-c32dbbf5332c, 46, 5845, No update data, 9g3qwdjx6psk
Bird, MEX, e1238914-e11c-4eb3-b529-4c4f68fb1c94, 99, 14696, No update data, 9g3qw9nce8z5
Bird, MEX, 5271eede-8b8c-47ea-b64e-5faa105cc3c0, 100, 14863, No update data, 9g3qw9nce8pp
Bird, MEX, f327389c-87d4-46ae-a81f-571b49c65f07, 84, 12191, No update data, 9g3qw9q2gqu4
Bird, MEX, d357db21-e749-4bcb-ade4-de8611ce6aab, 100, 14863, No update data, 9g3qw9nc7s4q
Bird, MEX, 978d2699-fc74-45ed-ad55-de8d4bdcc825, 99, 14696, No update data, 9g3qw9ndwhx4
Bird, MEX, 0fd32dbd-ceca-42c6-9deb-cb2d1aa0cba2, 25, 2338, No update data, 9g3qw9nr4z4x
Bird, MEX, 7f38f643-f8f5-4bcc-aea0-19ee2ea28564, 72, 10187, No update data, 9g3qw8xryh3f
Bird, MEX, 329c18c6-c231-4620-b4a1-14d0d9eb8ae9, 31, 3340, No update data, 9g3qwejvgt41
Bird, MEX, 2810e60a-1579-4da6-a865-74af8f3819eb, 89, 13026, No update data, 9g3qw9nm3qvz
Bird, MEX, a264a770-996f-412e-ade5-ee2b1680ade8, 92, 13527, No update data, 9g3qw9nm15rx
Bird, MEX, 7aefd13a-6a84-45bf-9f7d-49511be8ca22, 69, 9164, No update data, 9g3qw8xrkyfp
Bird, MEX, d471f1f6-81e2-4400-b170-3098ee497090, 81, 11690, No update data, 9g3qw9tmxp56
Bird, MEX, 1ece6ec2-6520-4a3f-aca7-41f80a08f66d, 73, 10354, No update data, 9g3qwdm00q74
Bird, MEX, 91eac0ab-1d76-47c0-971d-3a357d59b429, 97, 13588, No update data, 9g3qwdhzyz0j
Bird, MEX, 454ccc81-a954-4fe2-915e-836051b68751, 91, 13360, No update data, 9g3qwdhzymuv
Bird, MEX, 07f4b64b-27f6-4170-8767-e0cb8772d479, 44, 5511, No update data, 9g3qw9v54r4r
Bird, MEX, 7d555c4d-6669-4628-82a1-2c1eaa9da4b6, 99, 14696, No update data, 9g3qw9ugrfzz
Bird, MEX, 3413a309-30d5-4f4b-aec7-116ab4616277, 90, 13193, No update data, 9g3qw9ucn91b
Bird, MEX, 3fc74fca-8df6-478a-910b-17b9bd9e4ac0, 52, 6478, No update data, 9g3qw9ucnmuz
Bird, MEX, a5f60c28-a7ec-408c-ab18-bd9fa3111ab9, 35, 4008, No update data, 9g3qw9syexp4
Bird, MEX, 9e415936-526c-4e19-97d6-c9db10bfe40a, 34, 3841, No update data, 9g3qw9sbe9rp
Bird, MEX, 505b72a8-939d-4bf4-bf67-47b52aba8667, 69, 9164, No update data, 9g3qwehfepmv
Bird, MEX, 8e703c80-a78b-44bd-9999-cab8cfae0e86, 36, 4175, No update data, 9g3qw8y4gwzb
Bird, MEX, 1c28f1a0-3239-4138-b2cd-8a4bedbef172, 44, 5214, No update data, 9g3qwehffmp2
Bird, MEX, 45b10202-2bf2-47b9-ac90-71d04c14e56d, 70, 9322, No update data, 9g3qwehfcqmb
Bird, MEX, 7c67aefb-c345-48d3-af22-f717838b24b6, 63, 8216, No update data, 9g3qwehg30fd
Bird, MEX, 0f2b593f-8552-4134-99a3-7914ff2efbac, 29, 3006, No update data, 9g3qwehdny8j
Bird, MEX, 2d4c8c63-f36b-4a18-9c97-1b476e009e55, 49, 6004, No update data, 9g3qw9s6ke7b
Bird, MEX, b5b947f4-a57c-4f56-ad10-89b84103270b, 92, 13527, No update data, 9g3qw9kmg1x1
Bird, MEX, 7e65474e-2e20-467f-8283-0de4e38b8413, 84, 12191, No update data, 9g3qw97zqzq3
Bird, MEX, 0ec4c069-d155-4b8d-a720-1ca1afc46600, 96, 14195, No update data, 9g3qw8weq0yb
Bird, MEX, 2aa20b85-93ed-43f2-b87c-04c2562df538, 84, 12191, No update data, 9g3qw8wenpyf
Bird, MEX, 4e0b7d2b-6610-408b-bbc6-712e45551970, 24, 2171, No update data, 9g3qw8w5qmhg
Bird, MEX, 39b8d142-172b-420a-88aa-8ecbbadcb999, 39, 4424, No update data, 9g3qw8w97hjv
Bird, MEX, c8d5038a-2a7b-4a04-bd1b-a9806da26911, 43, 5344, No update data, 9g3qw8uf3qmg
Bird, MEX, 8e67663a-e604-4622-9865-2eb4b79403bc, 75, 10688, No update data, 9g3qwd5rmxn8
Bird, MEX, bcc88996-205b-41e7-9824-79dfe53c414f, 99, 14696, No update data, 9g3qwd5rt90q
Bird, MEX, de273040-b291-4ec7-aa2e-76711113026a, 91, 13360, No update data, 9g3qwd5rvd0q
Bird, MEX, 561f76ee-7755-4c2a-b2fe-ca18599e1745, 60, 8183, No update data, 9g3qw9dcu60t
Bird, MEX, d0076f3f-956d-4025-b875-9f364306535b, 83, 11376, No update data, 9g3qwdeuc4d8
Bird, MEX, 58578fda-a705-4a1f-8a26-9dddfa9d16b9, 84, 12191, No update data, 9g3qwd6vns5h
Bird, MEX, 5ecc821e-4cd5-46fd-90c8-01f85b43cc3d, 54, 7181, No update data, 9g3qw9d42jy0
Bird, MEX, 9880997d-728f-4476-9a95-d0b2462e976a, 52, 6478, No update data, 9g3qw964wp1d
Bird, MEX, 40f0bf1f-4eb0-4690-9cd4-8d6618223906, 34, 3841, No update data, 9g3qw99fpxs9
Bird, MEX, e5a54af2-b341-4721-a30f-ca14fc0cf05f, 56, 7110, No update data, 9g3qwdeqff4x
Bird, MEX, b8b45eba-e60f-47ac-b5fa-cf5c5870641f, 64, 8851, No update data, 9g3qwdeh34zx
Bird, MEX, 47a0537f-aa37-4a30-aaf6-eaa26f4bee59, 47, 6012, No update data, 9g3qw947c54e
Bird, MEX, 82605bb5-492d-4c1c-8cdb-fd83710e7c30, 38, 4509, No update data, 9g3qwehehy3g
Bird, MEX, 0308931b-b968-471f-8dad-80aa3775270a, 67, 9352, No update data, 9g3qw8fek442
Bird, MEX, c07fbbd6-b487-48a7-8361-6184fa4a42c1, 49, 6004, No update data, 9g3qw93ex79k
Bird, MEX, 20a87348-adfe-4315-a21e-ddf7184b0003, 15, 668, No update data, 9g3qwd3yhz9f
Bird, MEX, e5baa4cd-3aeb-430c-b907-6034d875f9d2, 25, 2338, No update data, 9g3qw8dpxcfb
Bird, MEX, efb76e8d-2185-4803-b293-6c0bc4db6af0, 53, 7014, No update data, 9g3qw8cegyt2
Bird, MEX, bf527cee-b1f2-4a28-b2de-4b58fd6e9577, 65, 8532, No update data, 9g3qw8dhuy1y
Bird, MEX, 9fe1a63b-b80b-4f4d-b6d4-dff7ac10295e, 16, 835, No update data, 9g3qw9156dvw
Bird, MEX, 71625c39-a4df-46d6-bdf9-a4c926ef8e03, 74, 10521, No update data, 9g3qw8d5fu48
Bird, MEX, 8cbb12eb-45b8-4033-91dc-ce460b701379, 24, 2171, No update data, 9g3qw86rvw82
Bird, MEX, 2fba7d30-d8b9-44cc-8f75-2877a3f71885, 87, 12692, No update data, 9g3qwd28mv7r
Bird, MEX, 1e586a86-d563-4abf-8977-5e68ad64ecde, 66, 9185, No update data, 9g3qw83vyyy1
Bird, MEX, a7620459-fd46-4186-85f4-2ec82f686cb0, 55, 7348, No update data, 9g3qwe7wzu6v
Bird, MEX, 9c71e7e4-9d6a-409d-a444-c81aaf15fd00, 55, 7348, No update data, 9g3qwe4qymhc
Bird, MEX, d83dd7fe-3e00-4fa8-aaf1-7935affe6190, 15, 668, No update data, 9g3qwdcqkf3u
Bird, MEX, 5e915429-b853-4131-acfb-ad9e9d218d90, 72, 10187, No update data, 9g3qw861hycu
Bird, MEX, 2ca0800e-39de-40a4-8d2c-14042ee33f90, 46, 5845, No update data, 9g3qw861c2vu
Bird, MEX, 03508ed8-fe8f-4ffc-95b4-3890b15f4e9a, 83, 11376, No update data, 9g3qwetnx3y7
Bird, MEX, 4f6961b4-fd9e-4458-8f09-b71847b60bfb, 58, 7426, No update data, 9g3qw83stt2p
Bird, MEX, f591c2ee-8303-413c-8513-4f7847fbf810, 52, 6478, No update data, 9g3qwe6eh7ye
Bird, MEX, fc901e0d-091f-4b60-8abc-51ae3fda2be4, 49, 6004, No update data, 9g3qw9048m4y
Bird, MEX, c76bc0b3-3470-47ff-a3da-f38fd315dc1e, 20, 1503, No update data, 9g3qw6r9cbxh
Bird, MEX, 844f809e-9b35-4861-862e-7c03ac8ef0a5, 35, 4008, No update data, 9g3qwe6wgtfp
Bird, MEX, 158108bd-6441-400a-b72f-a89a4936e16a, 51, 6680, No update data, 9g3qw843nnce
Bird, MEX, a1300dff-19a1-4a43-bd10-2ed7b6de17ca, 74, 10521, No update data, 9g3qwe0ckmqx
Bird, MEX, ee16d1e2-faf3-4310-9306-874ea179d179, 49, 6346, No update data, 9g3qw2zubwpq
Bird, MEX, 8a3ff6a0-402a-426d-926d-169800013143, 82, 11857, No update data, 9g3qw3pq7gvh
Bird, MEX, a57d17ab-d416-44c2-8e67-0e6dedb51e23, 76, 10270, No update data, 9g3qw2zszvr8
Bird, MEX, eb280665-4324-4e84-970b-48dde451e2c1, 17, 948, No update data, 9g3qw2ztquy1
Bird, MEX, 3efb0e7f-f8c4-47d3-be9e-a50f348fe4e5, 45, 5372, No update data, 9g3qw3pqfkp1
Bird, MEX, eaf91ec2-f0a0-4fef-bf1e-7a8c9778c2fd, 85, 11692, No update data, 9g3qw2ztqt6v
Bird, MEX, b23e7058-384c-4381-ac4d-b007e0f7cfcc, 74, 10521, No update data, 9g3qw2zw39dw
Bird, MEX, 36357444-769c-479a-bb6e-6646b4683841, 84, 11534, No update data, 9g3qw8401gph
Bird, MEX, 5622b90b-752e-46d0-9cfb-b17650efd1f6, 51, 6320, No update data, 9g3qw6xww4ns
Bird, MEX, 82ea98a2-36bc-436d-a82a-ee2176b26e41, 36, 4175, No update data, 9g3qw6ngsgcz
Bird, MEX, 01e43b0c-7812-4e1f-ac50-f0324ce0b2a6, 48, 6179, No update data, 9g3qw6r4fjun
Bird, MEX, 51abc0a2-63ed-4d2f-9df4-64d263709992, 81, 11690, No update data, 9g3qw3qz2e94
Bird, MEX, db6959ab-4abd-43d4-a81c-42efc02f866e, 62, 8517, No update data, 9g3qw6xw3pxm
Bird, MEX, d09c26d1-205d-46c0-9b0d-d7994c1d6d73, 34, 3841, No update data, 9g3qw6rh97vx
Bird, MEX, 384963f1-69a7-47ae-9b42-93136cd90969, 56, 7110, No update data, 9g3qw6qfyfnn
Bird, MEX, 506d68bc-f008-4d27-b82d-05617bf6a55c, 30, 3173, No update data, 9g3qw3qty7kt
Bird, MEX, f5e74e6a-2cc8-4516-ab90-1c8b4d7e3d08, 39, 4676, No update data, 9g3qwefdgyt7
Bird, MEX, 61a6ac58-c746-4a03-aece-0f6936d7446b, 79, 11356, No update data, 9g3qw3mby0q3
Bird, MEX, 25e4529b-aad6-4b02-986f-372b3ec7bc46, 45, 5372, No update data, 9g3qw3mbmebh
