Bird, MEX, 07781693-7250-4330-b238-42905dca196f, 73, 9796, No update data, 9g3qx2s1hssq
Bird, MEX, 0612a75f-6856-4b33-a7de-c3e8d736a0c4, 22, 1837, No update data, 9g3qrjuy353z
Bird, MEX, 1cc4d66b-bfec-4132-9c55-5e7789d75aaa, 100, 14863, No update data, 9g3qrm8d6jsu
Bird, MEX, 13501406-238d-4d1d-8cc8-f4bcd96b511c, 100, 14863, No update data, 9g3qrm8d6djn
Bird, MEX, 67435938-6fcc-4aad-973d-dbfc4af56a67, 96, 14195, No update data, 9g3qrm8d4nkz
Bird, MEX, 2fb01b85-c513-4f59-9543-4d4f99d95dc0, 100, 14863, No update data, 9g3qrm8d7kks
Bird, MEX, d7caaaa5-e933-4847-91d0-1f8689c0c779, 100, 14863, No update data, 9g3qrm89fzgn
Bird, MEX, 24ad8133-a7fa-4cf0-8e41-66fac3d9959f, 47, 5688, No update data, 9g3qrjtpb1v2
Bird, MEX, 3f827a5d-5f20-4179-94c6-34b440618101, 61, 7900, No update data, 9g3qrjubs1fz
Bird, MEX, d1acd818-0816-4e10-9e7b-a181ea5fae17, 82, 11218, No update data, 9g3qrjusu5dg
Bird, MEX, 980033a0-4bf2-43e3-bbd0-c059f4a0a19a, 81, 11690, No update data, 9g3qrjub5tx9
Bird, MEX, 8ef867d2-86d6-4d21-b11a-4e404813f033, 100, 14863, No update data, 9g3qrm888kg8
Bird, MEX, ec1164e1-9c07-4609-ba81-c3323bc3aa18, 39, 4676, No update data, 9g3qrjrjvnh7
Bird, MEX, da8a1841-ee20-4041-9751-72895efd5c8b, 99, 13904, No update data, 9g3qrm888v7u
Bird, MEX, 1d195da3-bb77-43e5-b3c7-0f9a12380fdb, 96, 14195, No update data, 9g3qrm888dyv
Bird, MEX, 4619c173-46a9-4879-80d6-39af7418e3b4, 97, 14362, No update data, 9g3qrm8889nc
Bird, MEX, 841068f2-7d6b-4715-aa30-b5e553a7955b, 99, 14696, No update data, 9g3qrm888c7g
Bird, MEX, 4704be31-aaad-4f98-b85e-eadb679391b2, 97, 13588, No update data, 9g3qrm88938m
Bird, MEX, f634b558-181e-4f19-ac1d-4bd2fccad0bf, 99, 14696, No update data, 9g3qrm889gnx
Bird, MEX, 7ff18de2-31f8-4ddf-934e-182cbc1de2fc, 94, 13861, No update data, 9g3qrm8899em
Bird, MEX, f0e5f4c7-959c-4b62-94d9-b2e71a7a09df, 93, 13694, No update data, 9g3qrm88d5sc
Bird, MEX, 2f715101-60b1-40f1-9f23-c9dde588255e, 94, 13861, No update data, 9g3qrm88d4uv
Bird, MEX, cdde521f-5c44-4795-b022-2a2f73a4c904, 100, 14863, No update data, 9g3qrm889cyx
Bird, MEX, 60038b0c-623d-4bc5-9e1a-5a5f596e6d28, 96, 14195, No update data, 9g3qrm88d1hc
Bird, MEX, 9ed88c6e-7ab8-4ef2-8fb8-107c1deca27a, 64, 8374, No update data, 9g3qrjrm7ghs
Bird, MEX, da40ebf7-651f-46d7-b32d-c9d64213c45b, 100, 14062, No update data, 9g3qrmc9jgh4
Bird, MEX, 6137e6f0-1f6b-40fe-8e79-7b2b3c5ca16b, 100, 14062, No update data, 9g3qrmc9jfu0
Bird, MEX, 035addac-1f1c-42a3-bf22-d2af68fc6032, 99, 13904, No update data, 9g3qrmc9n4z2
Bird, MEX, 63aa6520-bf0a-45ea-bcf5-9865a15c3dcd, 98, 13746, No update data, 9g3qrmc8yjz3
Bird, MEX, b9f08629-1a17-4d40-a5c1-34ffe90e9193, 100, 14863, No update data, 9g3qrmc8yrsm
Bird, MEX, 7dd98ff5-1cdd-4e0d-ab6b-c7d63250b65c, 100, 14863, No update data, 9g3qrmc8ysd9
Bird, MEX, 71555ae0-7c24-44e4-934d-b196a7b199e7, 83, 11376, No update data, 9g3qrjrmj1s8
Bird, MEX, ce9c9e88-29db-4ea7-909f-4e240580ff64, 97, 14362, No update data, 9g3qrmc8wqh2
Bird, MEX, 925c6bf7-c628-4957-af54-eeb6cd8ee021, 100, 14863, No update data, 9g3qrq402eyc
Bird, MEX, 952eb472-e465-44b0-b521-10d99ac12b5a, 100, 14062, No update data, 9g3qrq403161
Bird, MEX, 5f1a3923-fd37-49e2-89ab-06edd06985b9, 100, 14863, No update data, 9g3qrq4019gd
Bird, MEX, 9f1b065e-3c51-4d61-a3a9-0794da215166, 100, 14062, No update data, 9g3qrq404fg2
Bird, MEX, 4b3ad5bf-564e-492f-979a-7286f89b6f18, 100, 14062, No update data, 9g3qrq404cg6
Bird, MEX, d3264d11-7670-42a9-a019-c24c189ff611, 100, 14062, No update data, 9g3qrm938hjk
Bird, MEX, 96fd2625-85e9-4af6-849f-4484e7ce95f7, 99, 13904, No update data, 9g3qrm9381tm
Bird, MEX, e92f9955-c000-4696-8e8c-d7d85d184a8d, 99, 14696, No update data, 9g3qrm932n8d
Bird, MEX, 749a2ff8-0eb2-4e53-87f8-c4bac3c4f576, 100, 14863, No update data, 9g3qrm932jvq
Bird, MEX, 8b3025fe-8fe9-4147-82bf-552649659238, 100, 14863, No update data, 9g3qrm939m2k
Bird, MEX, 5b01e6ac-57cf-4b5a-b862-1791418fb387, 76, 10270, No update data, 9g3qrnh04qzc
Bird, MEX, 9be9aedc-5077-4337-9b45-c84c5a53e4ce, 64, 8374, No update data, 9g3qrjr6yfj9
Bird, MEX, e959d710-cddc-44cc-8873-8e3f80f56718, 82, 11218, No update data, 9g3qrm250enc
Bird, MEX, fe9ce2e3-44f0-475f-b023-e17c5a6a0582, 81, 11060, No update data, 9g3qrm254dhu
Bird, MEX, 10f987de-cd02-40c6-93cd-1cbac04e129c, 90, 12482, No update data, 9g3qrjq5nd4k
Bird, MEX, 49bf7be6-8ec3-4699-9ee0-93a441712d18, 87, 12008, No update data, 9g3qrm2ewnr6
Bird, MEX, 3a117581-5129-4dd7-99fc-82c24d28913d, 100, 14062, No update data, 9g3qrm9fgbuf
Bird, MEX, c532dd7d-b885-4063-9a74-e2248b973b1e, 100, 14863, No update data, 9g3qrm9fudh3
Bird, MEX, 23241c65-d956-44f7-a2b6-5797da3274c9, 100, 14062, No update data, 9g3qrm9fs7np
Bird, MEX, b6d48655-113a-4fe3-836d-8f1b0f48cc23, 100, 14062, No update data, 9g3qrm9fsehr
Bird, MEX, d2c55b4d-606f-4178-b9c6-8e87c01a8f44, 100, 14062, No update data, 9g3qrm9fs9sm
Bird, MEX, bd27c487-031a-4170-8777-a9ce1e56b90a, 62, 8058, No update data, 9g3qrjnxr32b
Bird, MEX, b2f66f39-bab5-4a77-83b6-1ced403036a7, 48, 5846, No update data, 9g3qrm2c0dnu
Bird, MEX, 26dbf510-8bff-4540-b7d8-6fbed385c205, 100, 14062, No update data, 9g3qrm36qmum
Bird, MEX, c31bee0a-f615-4d39-98e3-052b5398444a, 49, 6346, No update data, 9g3qrjphfssc
Bird, MEX, 4d5bcbbb-34c6-4efd-8f41-60208765087f, 99, 13904, No update data, 9g3qrmd373k9
Bird, MEX, 0b5ed465-0d67-4ddc-9a2f-254998b5e699, 100, 14062, No update data, 9g3qrm36qsdw
Bird, MEX, 95da4ad1-8339-4661-aad1-20a437f9b28f, 84, 11534, No update data, 9g3qrjnjxp7b
Bird, MEX, 63b2791f-ec0a-4936-8210-5a7a1862b646, 100, 14062, No update data, 9g3qrm36q2h3
Bird, MEX, c05509eb-7a33-40bb-bffe-4f2d566ef8df, 99, 14696, No update data, 9g3qrm36rmzj
Bird, MEX, 248f53fe-fa68-454d-a339-8bfba5df96c8, 99, 13904, No update data, 9g3qrm36qcm8
Bird, MEX, 9d020bca-f50e-4f96-832c-78ac67175613, 99, 13904, No update data, 9g3qrm36reu0
Bird, MEX, 4e40bd37-ed1b-4a7b-bc67-78a44871fb65, 100, 14863, No update data, 9g3qrmd359xb
Bird, MEX, 7867c507-5041-4675-a9b1-bd50db64fb08, 100, 14863, No update data, 9g3qrm36rds0
Bird, MEX, cb0a99dd-92a8-48a9-b2f5-fea4c8fbeff6, 100, 14062, No update data, 9g3qrmd23vyw
Bird, MEX, 49a8c000-37a6-4dc1-a106-f4f560a46c67, 100, 14062, No update data, 9g3qrm36pp7v
Bird, MEX, aba6c0de-f220-4f71-bc2f-fc632c88f659, 90, 13193, No update data, 9g3qrmd3hkw5
Bird, MEX, 1a196e3e-6c4c-4d1b-a703-9f49b404f41e, 100, 14863, No update data, 9g3qrm36r8h1
Bird, MEX, c4cda3e9-2622-432d-8ba7-2b168704e825, 100, 14863, No update data, 9g3qrmd2u20n
Bird, MEX, fdb98c72-4de2-4bec-85d8-01b148b91fdb, 79, 10744, No update data, 9g3qrmd9szzs
Bird, MEX, 08e7cbbd-b194-435c-8c55-746affa2b550, 75, 10112, No update data, 9g3qrm38cd77
Bird, MEX, 05708ec8-7f3e-4fb2-b5e9-79b46ef933e7, 53, 6636, No update data, 9g3qrm1reku8
Bird, MEX, 9df4aa53-6ae5-40ec-b8fb-e05e3ad14881, 100, 14062, No update data, 9g3qrmen4p7t
Bird, MEX, 53e7d760-42d4-4022-8fd9-ed5039793a55, 100, 14062, No update data, 9g3qrmen7rhw
Bird, MEX, 413e25c5-27d6-4460-bf10-5c282962338d, 100, 14062, No update data, 9g3qrmen71ym
Bird, MEX, 0b55ad37-e096-43e5-980c-15afc24e8b48, 98, 13746, No update data, 9g3qrmen5rhe
Bird, MEX, eddc3d62-1f8f-448b-8559-04768146c6fb, 100, 14062, No update data, 9g3qrmen7ery
Bird, MEX, c07c0fdf-a0d7-40d1-8821-4fdc68e77df5, 43, 5344, No update data, 9g3qrm1q0y7z
Bird, MEX, 2f812020-c4d8-4e34-b569-82c573395caf, 83, 11376, No update data, 9g3qrjhycr8h
Bird, MEX, 85c77e5d-7ca2-4acc-851f-01e834bf76a7, 96, 13430, No update data, 9g3qrme4fsjp
Bird, MEX, b56a762e-cf3d-4b62-9957-d7cd9d4c3cd1, 99, 13904, No update data, 9g3qrme4g4br
Bird, MEX, bf41ce4a-28a1-4325-8287-7f5f7b4e427c, 97, 14362, No update data, 9g3qrme4gzuy
Bird, MEX, 90e0402b-053e-4e91-b640-7f2bd4bcafa8, 100, 14062, No update data, 9g3qrme4ggsg
Bird, MEX, 5a1af8be-4af2-4bb1-9b81-f35321aea4be, 99, 13904, No update data, 9g3qrme4uy9r
Bird, MEX, 144b833a-5d0c-4638-bd69-1f7f6512600c, 58, 7426, No update data, 9g3qrm0dq7kq
Bird, MEX, b64ddd18-f5f9-4259-8a94-a4ed55e8bac4, 100, 14062, No update data, 9g3qrmem4xtp
Bird, MEX, 36930ce4-ff02-4a05-bd94-35e3a3eb3618, 67, 8848, No update data, 9g3qrjk1hts1
Bird, MEX, a235b070-c9ed-4159-8f2c-47127f6294b7, 100, 14863, No update data, 9g3qrmem4z57
Bird, MEX, b08ce310-d2fc-45dd-8d62-521c9c23a38d, 96, 14195, No update data, 9g3qrmem71ym
Bird, MEX, c5591237-7704-4174-ba0e-99e1d619b619, 100, 14863, No update data, 9g3qrmekfxth
Bird, MEX, 334d37ea-4ca1-4106-95ba-3dae5b1e6380, 100, 14062, No update data, 9g3qrme4qtfw
Bird, MEX, e2503d73-25e8-4b93-97ac-f374457a3573, 100, 14062, No update data, 9g3qrme4qzmz
Bird, MEX, e25acb27-a79f-4b05-822d-ac91e4acf02b, 71, 10020, No update data, 9g3qrj7qp9t0
Bird, MEX, 98361164-9cfe-47ba-8089-8a52c3847494, 100, 14863, No update data, 9g3qrme620vx
Bird, MEX, 196ee2c2-040b-4015-bf78-6e6c14694510, 96, 13430, No update data, 9g3qrme62u7u
Bird, MEX, f502da9f-2766-4a62-99c5-d09de0e00721, 100, 14062, No update data, 9g3qrmetbtyc
Bird, MEX, c214602d-d67c-4b09-ba99-34b2d47493b0, 100, 14062, No update data, 9g3qrmet8wby
Bird, MEX, 793f7d33-243b-480f-b3a3-2f221a376d94, 51, 6320, No update data, 9g3qrjjb6yg5
Bird, MEX, 6bdba8c6-98f6-44f4-8317-3fb317c95a3c, 100, 14062, No update data, 9g3qrmetcf2e
Bird, MEX, 51efb51f-5bef-4a0b-8a1a-e231cb91a6b1, 80, 10902, No update data, 9g3qrm69d55w
Bird, MEX, 868f6e66-2df0-42a7-8734-9e6f0103ab2d, 100, 14062, No update data, 9g3qrme2479y
Bird, MEX, 11f1ec41-516b-4137-8d03-93300417e57a, 100, 14863, No update data, 9g3qrm7rcfbx
Bird, MEX, 867ca35b-befa-4310-ae76-54c25d56f7a1, 100, 14062, No update data, 9g3qrm7rcbbd
Bird, MEX, ae02b51b-123a-4953-b879-ccdd4f8d7c0c, 100, 14863, No update data, 9g3qrm7rfsb5
Bird, MEX, 9f5341c6-cd6e-42cc-b230-577c6091fcc7, 100, 14062, No update data, 9g3qrm7r9fbt
Bird, MEX, cd75e715-2448-4b65-b214-2bb8c7fc8891, 100, 14863, No update data, 9g3qrm7rfdvp
Bird, MEX, 6ac19057-d456-42f2-8b15-a6f5b2115c23, 100, 14863, No update data, 9g3qrm7rdt04
Bird, MEX, 0298c852-3d71-41e1-8417-dc50aea18bc7, 100, 14863, No update data, 9g3qrm7rdsv0
Bird, MEX, 563944f4-6b1f-4801-a942-b55e5e869fb0, 99, 14696, No update data, 9g3qrm4xs5e0
Bird, MEX, 12715cda-38da-4ee6-8c72-3251efa63f28, 99, 14696, No update data, 9g3qrm4xebhg
Bird, MEX, 1a05c7bc-85b1-47d8-a9d7-7c09c151bef5, 81, 11690, No update data, 9g3qrm4xk9s6
Bird, MEX, cad44891-745e-4bac-be2f-0b23b26e747b, 51, 6680, No update data, 9g3qrm4xkf1q
Bird, MEX, 8c04db84-2982-411e-868e-448bc7d48333, 72, 9638, No update data, 9g3qxcymxdsz
Bird, MEX, 385a58c0-55cb-4d52-b2a3-66003f9485aa, 67, 8848, No update data, 9g3qxfj52snr
Bird, MEX, fefade75-5349-4cb9-903e-9bab3d06db7d, 47, 5688, No update data, 9g3qxcyykkt8
Bird, MEX, b42f1baf-a51d-4e43-851e-a4b9a7bafb3d, 29, 2844, No update data, 9g3qxczqe1mz
Bird, MEX, d96ce402-e456-4a64-8847-53968cdf346f, 43, 5056, No update data, 9g3qxfmd5n8u
Bird, MEX, 507c85af-6b8d-47a1-b9d9-eea8fc0d6e4f, 54, 6794, No update data, 9g3qxfpz4kz8
Bird, MEX, 8ba13f38-d638-40ab-a05c-a12f8ebaf3f5, 70, 9322, No update data, 9g3w81v2u1dd
Bird, MEX, def29b13-1387-4b82-b22c-661c63e7a876, 45, 5372, No update data, 9g3w81ty1zc7
Bird, MEX, c613264f-55a8-48a5-8d80-6849b5c50189, 52, 6478, No update data, 9g3qrt3979yu
Bird, MEX, cbb17fd9-99b1-49b1-8d9f-9d49119b9604, 74, 9954, No update data, 9g3qrkm8suxx
Bird, MEX, adc6ae4f-52d7-42a6-9fef-bbe285c4ae20, 74, 9954, No update data, 9g3qrkv1zju0
Bird, MEX, 8971dda7-0053-447d-98ed-28e335e65b24, 65, 9018, No update data, 9g3qr7ggrsh0
Bird, MEX, 88d3975c-91af-4afb-a117-d48ac7438e86, 81, 11060, No update data, 9g3qr7u13rv2
Bird, MEX, cd6d60f8-065d-4d45-85d8-b6938fd23b24, 82, 11218, No update data, 9g3qr7u13cnx
Bird, MEX, 3d01e71f-63fe-4283-bf7d-5faf2e56bfaf, 63, 8216, No update data, 9g3qrkg03gwx
Bird, MEX, b7a43ee9-0fc1-4dc8-a1de-667803f71173, 51, 6320, No update data, 9g3qrt0kxm14
Bird, MEX, 21498960-6c2d-49e6-8acf-de435e204c2b, 67, 8848, No update data, 9g3qrk6dbebs
Bird, MEX, 688c77c5-f61b-4407-ae98-f508bde8af9a, 65, 8532, No update data, 9g3qrk6x13b3
Bird, MEX, 139661d5-2ea0-494d-9ade-8a14995faf37, 78, 11189, No update data, 9g3qrmhjx790
Bird, MEX, 334dce22-994c-4947-99df-84961b8ad3c7, 48, 5846, No update data, 9g3qrk46d8tn
Bird, MEX, f1dfd639-e3c1-4f45-9cc1-6958513abbfb, 61, 7900, No update data, 9g3qrkfsrk0c
Bird, MEX, 6cd1f77f-9e85-4d93-b66d-4c0c709f8051, 42, 4898, No update data, 9g3qrm5yx7pn
Bird, MEX, 1f9e2f30-e336-4d3d-ac28-b23f50927005, 84, 11534, No update data, 9g3qrkf0jm4y
Bird, MEX, 4446693f-2397-4602-9e41-12a0524764f1, 64, 8851, No update data, 9g3qrmk71zwz
Bird, MEX, 34167d83-910b-4f8b-a30c-bbd05cdbb9e6, 48, 5846, No update data, 9g3qr7f6258w
Bird, MEX, fdb6742c-1e1d-44e5-b2f1-fef8bf1eebcf, 62, 8058, No update data, 9g3qr7f4x7pj
Bird, MEX, d120ebb2-5a80-49f8-a30d-7c276b94cd57, 71, 9480, No update data, 9g3qrmkw1p45
Bird, MEX, 82a3f6ab-c557-4a0c-bd3c-775835d7f577, 69, 9164, No update data, 9g3qrm41xgf6
Bird, MEX, 471cdfda-76c5-4984-b14c-2b1821fe52a1, 89, 12324, No update data, 9g3qrm4xm64y
Bird, MEX, bce122a8-4003-4eb5-8513-a3b1cd77f8cb, 87, 12692, No update data, 9g3qrm7mqeps
Bird, MEX, c150874f-23d4-4a14-984c-049219b56728, 79, 11356, No update data, 9g3qrm7mqspd
Bird, MEX, 1b8e53fa-edd8-488c-8c72-f0782412b568, 88, 12166, No update data, 9g3qrkc6mdjy
Bird, MEX, ec0fd5d2-4e1e-4857-bb78-ecc0fd57b239, 88, 12859, No update data, 9g3qrm7mwhpk
Bird, MEX, f9e07e9d-7bdc-4c0c-8517-b9a3706a056f, 81, 11690, No update data, 9g3qrm7mtuu0
Bird, MEX, b453c9f8-3a61-4889-8f9b-eedf032e5ce0, 99, 13904, No update data, 9g3qrm7mwpch
Bird, MEX, ec282f9d-c4c9-4f6b-b4cc-1164a1722115, 99, 13904, No update data, 9g3qrm7myt4t
Bird, MEX, 4f45d79b-2e81-4704-8e0c-491cb1a69059, 88, 12166, No update data, 9g3qrkc6789s
Bird, MEX, 2be76e51-8f2d-4f79-90df-c7ad61867216, 94, 13114, No update data, 9g3qrkc67s19
Bird, MEX, fa564e5b-bd6b-4413-b8f5-4a52f0fdb436, 72, 9638, No update data, 9g3qrkc67tct
Bird, MEX, 5f078b97-82eb-4723-8c75-c0a0d33239cf, 98, 13746, No update data, 9g3qrm7mypcn
Bird, MEX, 503f31a4-8d81-4178-88b5-4f487a2bb919, 99, 13904, No update data, 9g3qrm7mvhhx
Bird, MEX, 2e06d585-a3fa-4499-ad2a-1e17920e3c59, 70, 9853, No update data, 9g3qrkc6e4q2
Bird, MEX, 33bb3e40-73b0-45ca-96f7-1c9cf7cfe9a3, 88, 12166, No update data, 9g3qrkc6erhx
Bird, MEX, 3e25b10e-3345-4db5-9ece-19648153d591, 97, 13588, No update data, 9g3qrm7qj3xb
Bird, MEX, 05e2b5de-af4f-4d6e-98f5-95873c6743d2, 60, 7742, No update data, 9g3qr73gb98t
Bird, MEX, 97d20174-f916-4216-ab4d-e56e7105c49e, 65, 9018, No update data, 9g3qrst5yvqn
Bird, MEX, 0275247e-d8a4-4354-9ea2-73d1af9a675c, 46, 5530, No update data, 9g3qrhq8wzvd
Bird, MEX, 7ca2c1f0-861d-40e2-941d-3145426d2166, 61, 7900, No update data, 9g3qrhn57sxs
Bird, MEX, ed4892a2-4288-4567-b0af-77a9acb33680, 25, 2212, No update data, 9g3qr5qw4fen
Bird, MEX, a3d57401-baef-4043-a987-ca7939d016b3, 47, 5688, No update data, 9g3qrj9zq2tm
Bird, MEX, b3174f69-fcd6-4e94-8eca-28a1533e1048, 52, 6847, No update data, 9g3qrjdp2jj2
Bird, MEX, c2d82507-c8a5-457b-a2e6-d3070fc41652, 82, 11218, No update data, 9g3qrjdp0uhb
Bird, MEX, 9e734a02-7564-48fd-9bd7-33c4ca724f1b, 84, 11534, No update data, 9g3qrjdp08wd
Bird, MEX, 94a34ee2-e516-407e-8f1b-98eb84c9e7e1, 82, 11218, No update data, 9g3qrhkx36jj
Bird, MEX, ec158b7f-bd67-46eb-bab5-60ed90e13f2b, 78, 11189, No update data, 9g3qrhuxqy0x
Bird, MEX, 17c268ce-4aec-472b-9157-5f64c345aaba, 87, 12008, No update data, 9g3qrhurp9v1
Bird, MEX, eb24dbdb-add7-4f69-8223-1c272735bb7b, 69, 9164, No update data, 9g3qrj5bb1j7
Bird, MEX, faf80a3e-ddab-4793-82d9-597d9920f9be, 51, 6320, No update data, 9g3qrj36t8je
Bird, MEX, 90f9e687-cd7b-4f5a-acf5-3ff76b574f3c, 58, 7426, No update data, 9g3qrj3xqwd3
Bird, MEX, 84261030-0cf3-4764-a8bb-897d59a84907, 55, 6952, No update data, 9g3qrj935chw
Bird, PBC, 24f388cd-9f9a-412b-8397-c35ed59db9a1, 98, 14529, No update data, 9g6h7n4gp3zp
Bird, PBC, fbc1c646-9d26-43cc-8e8f-b0db6f3fd3e1, 75, 10688, No update data, 9g6h7n4gp3zp
Bird, PBC, c7972ae7-bf69-4a82-b610-fbd7e9313832, 94, 13861, No update data, 9g6h7n4gpfd7
Bird, PBC, 6e54d93d-8197-4d8f-9347-6d1342c419ef, 98, 14529, No update data, 9g6h7n4gp9up
Bird, PBC, 52ee4d7f-248a-45ee-970e-68806bf144fb, 84, 12191, No update data, 9g6h7n4fzns4
Bird, PBC, d3e2fe89-7363-426f-b300-ab352df9367d, 100, 14863, No update data, 9g6h7jf2j0sx
Bird, PBC, 15ed7681-1426-4d26-a15e-16ad293c4f5f, 100, 14863, No update data, 9g6h7jdrvqdf
Bird, PBC, de2993fb-c1da-4cf6-b471-6f6a3e6d093b, 100, 14863, No update data, 9g6h7jdrvjh8
Bird, PBC, aec832b3-ede7-461e-b58c-a7fa79c49d60, 60, 8183, No update data, 9g6h7jdry1r3
Bird, PBC, 2eb776f3-e8bc-4cdd-ae92-e38404612675, 83, 12024, No update data, 9g6h7jrpu6nq
Bird, PBC, 7a889905-5345-4608-8295-83ab8c14e60d, 99, 14696, No update data, 9g6h7jq30fk1
Bird, PBC, 530d6b17-82a0-49ac-ad4b-f4871f2827f8, 100, 14863, No update data, 9g6h7jq311xm
Bird, PBC, a5286a54-9879-4cce-98e2-0e542ef32de1, 88, 12859, No update data, 9g6h7jq0zb48
Bird, PBC, f2f38284-b6bc-477e-aecb-83d741078582, 99, 14696, No update data, 9g6h7jq2dp7v
Bird, PBC, afc8067e-7b8b-4fbe-80dc-e1be52292709, 91, 13360, No update data, 9g6h7jnkwx4g
Bird, PBC, c9a4c41e-3504-44a3-a959-eff4ebe0eabc, 93, 13694, No update data, 9g6h7jnkz29h
Bird, PBC, df58b661-2500-4416-8474-258dab80c6cb, 98, 14529, No update data, 9g6h7jnc2csp
Bird, PBC, 9726ef99-c1b4-4e8a-9798-b10b319f9790, 97, 14362, No update data, 9g6h7jnc0xpp
Bird, PBC, bc94efbb-281e-4857-9f33-cfa88b988983, 66, 9185, No update data, 9g6h7jnc3cwz
Bird, PBC, 7bb4253b-c32d-4050-a797-6f6906e5e4cd, 100, 14863, No update data, 9g6h7jnc1xge
Bird, PBC, 38dd1ad4-fd54-40c3-af18-ff2b6f4edc71, 100, 14863, No update data, 9g6h7jnc1y8e
Bird, PBC, f63dfd22-5c2f-4afd-9e58-3c345911a2fa, 91, 13360, No update data, 9g6h7jnc4m6h
Bird, PBC, 07ba914f-4c0f-40ba-a297-6346a40be63f, 97, 14362, No update data, 9g6h7jnbcpf3
Bird, PBC, 5608506e-c4e5-4462-ac4f-89c2f6632927, 100, 14863, No update data, 9g6h7hsrnjxt
Bird, PBC, f6df7fb5-56a8-44c4-a76a-4086d9f8f528, 99, 14696, No update data, 9g6h7hsrj9q4
Bird, PBC, 00e225d1-a1e6-4483-a222-f661c46c6aa1, 98, 14529, No update data, 9g6h7hsqy7sr
Bird, PBC, ea4d32a7-47d7-4d58-9a1b-666ecb2de1f4, 99, 14696, No update data, 9g6h7hsqws69
Bird, PBC, 90a42abe-2cea-4582-8cbd-f5cc355a856c, 100, 14863, No update data, 9g6h7kcjv8yq
Bird, PBC, 6e2d6089-9385-494e-abcf-9f56bd8a7177, 100, 14863, No update data, 9g6h7kcjv8yq
Bird, PBC, 27f15815-07a0-406e-a2b6-11305679382e, 100, 14863, No update data, 9g6h7kcjv8wk
Bird, PBC, c2cb6cc3-d3ba-48cc-a665-1cf114d262e3, 100, 14863, No update data, 9g6h7kcjv8q6
Bird, PBC, 61ff65d4-0520-4345-b346-f6dbf662af7a, 100, 14863, No update data, 9g6h7kcjy1ck
Bird, PBC, 052d2d9f-46c2-49d9-ab3d-5c410be1210f, 100, 14863, No update data, 9g6h7kc0eewv
Bird, PBC, 2310d033-f1ef-4d83-ade2-0c7693a60c8d, 100, 14863, No update data, 9g6h7kc0sj5q
Bird, PBC, 5897572c-0d6c-4b97-9703-cef4c88e1c42, 100, 14863, No update data, 9g6h7kc0edng
